Id,ruolo,Rm,nome,squadra,presenze,media_voto,fanta_media_fc,Gf,gol_subiti,rigori_parati,Rc,R+,R-,assist,ammonizioni,espulsioni,Au,rig_segnati,rig_tirati,gol_pg,assist_pg,ammonizioni_pg,titolarita_pct,xg_pg,gol_subiti_pg,clean_sheet_pg
5701,D,Ds;Dc,Obert,Cagliari,34.0,5.88,5.82,0,0.0,0.0,0,0,0,3.0,8.0,1.0,0,0,0,0.0,0.088,0.235,0.895,0.0,0.0,1.0
6660,D,Dc,Marcandalli,Genoa,31.0,5.87,5.84,0,0.0,0.0,0,0,0,1.0,4.0,0.0,0,0,0,0.0,0.032,0.129,0.816,0.0,0.0,1.0
6814,D,Dd;E,Norton-Cuffy,Genoa,27.0,5.93,6.09,2,0.0,0.0,0,0,0,1.0,3.0,1.0,0,0,0,0.0,0.037,0.111,0.711,0.0,0.0,1.0
7012,D,Dc,Provstgaard,Lazio,23.0,5.91,5.85,0,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.13,0.605,0.0,0.0,1.0
5812,D,Dd;Ds;E,Terracciano F.,Cremonese,35.0,5.86,5.83,2,0.0,0.0,0,0,0,0.0,6.0,0.0,2,0,0,0.0,0.0,0.171,0.921,0.0,0.0,1.0
6887,D,Dc,Leoni,Parma,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4772,D,E,Angelino,Roma,6.0,5.83,5.67,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.333,0.158,0.0,0.0,1.0
6426,D,Dd;E,Pedersen,Torino,28.0,5.84,5.96,1,0.0,0.0,0,0,0,2.0,3.0,0.0,0,0,0,0.0,0.071,0.107,0.737,0.0,0.0,1.0
6047,D,Dd;E,Ehizibue,Udinese,26.0,5.83,5.96,2,0.0,0.0,0,0,0,0.0,5.0,0.0,0,0,0,0.0,0.0,0.192,0.684,0.0,0.0,1.0
6639,D,Ds;E,Frese,Verona,31.0,5.84,5.84,2,0.0,0.0,0,0,0,0.0,8.0,0.0,1,0,0,0.0,0.0,0.258,0.816,0.0,0.0,1.0
6046,D,Dc,Hien,Atalanta,28.0,5.91,5.86,1,0.0,0.0,0,0,0,0.0,5.0,0.0,1,0,0,0.0,0.0,0.179,0.737,0.0,0.0,1.0
5578,D,Dd;Dc,Kossounou,Atalanta,16.0,5.94,6.09,1,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.062,0.421,0.0,0.0,1.0
4887,D,E,Bellanova,Atalanta,22.0,5.82,5.82,0,0.0,0.0,0,0,0,1.0,2.0,0.0,0,0,0,0.0,0.045,0.091,0.579,0.0,0.0,1.0
4461,D,B;Dd;E,Zappa,Cagliari,25.0,5.9,5.98,0,0.0,0.0,0,0,0,3.0,2.0,0.0,0,0,0,0.0,0.12,0.08,0.658,0.0,0.0,1.0
7014,D,Dd;Dc,Smolcic I.,Como,25.0,5.96,5.84,0,0.0,0.0,0,0,0,1.0,8.0,0.0,0,0,0,0.0,0.04,0.32,0.658,0.0,0.0,1.0
6013,D,Dd;Ds;E,Barbieri,Cremonese,26.0,5.98,5.87,0,0.0,0.0,0,0,0,1.0,8.0,0.0,0,0,0,0.0,0.038,0.308,0.684,0.0,0.0,1.0
4378,D,Ds;Dc,Ranieri L.,Fiorentina,31.0,5.85,5.79,1,0.0,0.0,0,0,0,0.0,8.0,1.0,0,0,0,0.0,0.0,0.258,0.816,0.0,0.0,1.0
5449,D,E,Parisi,Fiorentina,23.0,6.02,5.98,1,0.0,0.0,0,0,0,1.0,6.0,0.0,1,0,0,0.0,0.043,0.261,0.605,0.0,0.0,1.0
5739,D,Dd;Dc,De Winter,Milan,24.0,5.75,5.9,1,0.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.042,0.042,0.632,0.0,0.0,1.0
6039,D,B;Ds;E,Cabal,Juventus,9.0,5.94,6.56,2,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.111,0.237,0.0,0.0,1.0
7175,D,E,Joao Mario,Bologna,14.0,5.79,6.0,1,0.0,0.0,0,0,0,1.0,2.0,0.0,0,0,0,0.0,0.071,0.143,0.368,0.0,0.0,1.0
5620,D,Ds;E,Tavares N.,Lazio,22.0,5.91,5.8,0,0.0,0.0,0,0,0,0.0,5.0,0.0,0,0,0,0.0,0.0,0.227,0.579,0.0,0.0,1.0
5527,D,Dd;E,Zanoli,Udinese,19.0,6.05,6.29,1,0.0,0.0,0,0,0,2.0,1.0,0.0,0,0,0,0.0,0.105,0.053,0.5,0.0,0.0,1.0
2273,D,Dc,Caracciolo A.,Pisa,35.0,5.8,5.77,2,0.0,0.0,0,0,0,0.0,10.0,0.0,1,0,0,0.0,0.0,0.286,0.921,0.0,0.0,1.0
5010,D,Dc,Ismajli,Torino,24.0,5.92,5.9,0,0.0,0.0,0,0,0,2.0,5.0,0.0,0,0,0,0.0,0.083,0.208,0.632,0.0,0.0,1.0
5555,D,Ds;E,Kamara H.,Udinese,26.0,5.88,5.87,0,0.0,0.0,0,0,0,2.0,5.0,0.0,0,0,0,0.0,0.077,0.192,0.684,0.0,0.0,1.0
5532,D,Ds;E,Bradaric,Verona,29.0,5.81,5.84,0,0.0,0.0,0,0,0,2.0,2.0,0.0,0,0,0,0.0,0.069,0.069,0.763,0.0,0.0,1.0
7240,D,Dc,Siebert,Lecce,19.0,5.68,5.76,1,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.158,0.5,0.0,0.0,1.0
7352,D,Dc,Edmundsson,Verona,15.0,5.97,5.73,0,0.0,0.0,0,0,0,0.0,3.0,0.0,1,0,0,0.0,0.0,0.2,0.395,0.0,0.0,1.0
7125,D,Ds;E,Idrissi R.,Cagliari,17.0,5.82,6.09,2,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.176,0.447,0.0,0.0,1.0
6230,D,Dc,Dossena,Cagliari,11.0,5.82,5.68,0,0.0,0.0,0,0,0,1.0,5.0,0.0,0,0,0,0.0,0.091,0.455,0.289,0.0,0.0,1.0
6896,D,Dd;E,Van Der Brempt,Como,14.0,5.96,5.96,0,0.0,0.0,0,0,0,1.0,2.0,0.0,0,0,0,0.0,0.071,0.143,0.368,0.0,0.0,1.0
7131,D,Dd;E,Floriani Mussolini,Cremonese,23.0,5.72,5.72,0,0.0,0.0,0,0,0,1.0,2.0,0.0,0,0,0,0.0,0.043,0.087,0.605,0.0,0.0,1.0
5603,D,Dc,Pongracic,Fiorentina,35.0,5.84,5.67,0,0.0,0.0,0,0,0,0.0,12.0,0.0,0,0,0,0.0,0.0,0.343,0.921,0.0,0.0,1.0
513,D,Dc,Acerbi,Inter,16.0,6.03,5.94,0,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.188,0.421,0.0,0.0,1.0
5831,D,Dc,Gatti,Juventus,16.0,5.94,6.22,2,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.188,0.421,0.0,0.0,1.0
2728,D,Ds;E,Pellegrini Lu.,Lazio,24.0,5.85,5.81,1,0.0,0.0,0,0,0,0.0,8.0,0.0,0,0,0,0.0,0.0,0.333,0.632,0.0,0.0,1.0
6990,D,Dd;E,Veiga D.,Lecce,36.0,5.82,5.69,0,0.0,0.0,0,0,0,0.0,9.0,0.0,0,0,0,0.0,0.0,0.25,0.947,0.0,0.0,1.0
4401,D,Dc,Gabbia,Milan,29.0,5.91,5.84,0,0.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,0.0,0.138,0.763,0.0,0.0,1.0
6531,D,Dd;Ds;E,Jimenez A.,Milan,1.0,5.5,5.0,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,1.0,0.026,0.0,0.0,1.0
5840,D,Ds;E,Olivera,Napoli,22.0,5.75,5.68,0,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.136,0.579,0.0,0.0,1.0
5307,D,Dc,Valenti,Parma,27.0,5.96,5.83,0,0.0,0.0,0,0,0,0.0,7.0,0.0,0,0,0,0.0,0.0,0.259,0.711,0.0,0.0,1.0
7139,D,Dc,Canestrelli,Pisa,37.0,5.69,5.72,1,0.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,0.0,0.108,0.974,0.0,0.0,1.0
4374,D,Dd;Dc,Walukiewicz,Sassuolo,34.0,5.81,5.74,0,0.0,0.0,0,0,0,1.0,7.0,0.0,0,0,0,0.0,0.029,0.206,0.895,0.0,0.0,1.0
5820,D,Dc,Bertola,Udinese,25.0,5.86,5.84,0,0.0,0.0,0,0,0,1.0,3.0,0.0,0,0,0,0.0,0.04,0.12,0.658,0.0,0.0,1.0
5994,D,Ds;Dc,Ebosse,Torino,16.0,5.75,5.72,0,0.0,0.0,0,0,0,1.0,4.0,0.0,0,0,0,0.0,0.062,0.25,0.421,0.0,0.0,1.0
697,D,E,Cuadrado,Pisa,15.0,6.03,6.13,1,0.0,0.0,1,1,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.2,0.395,0.0,0.0,1.0
7018,D,Dc,Nelsson,Verona,37.0,5.68,5.57,0,0.0,0.0,0,0,0,0.0,4.0,0.0,1,0,0,0.0,0.0,0.108,0.974,0.0,0.0,1.0
7235,D,Dc,Troilo,Parma,21.0,5.79,5.71,1,0.0,0.0,0,0,0,0.0,5.0,2.0,0,0,0,0.0,0.0,0.238,0.553,0.0,0.0,1.0
7274,D,Dc,Zè Pedro,Cagliari,22.0,5.77,5.68,0,0.0,0.0,0,0,0,1.0,6.0,0.0,0,0,0,0.0,0.045,0.273,0.579,0.0,0.0,1.0
6916,D,B;Ds;E,Ahanor,Atalanta,21.0,5.79,5.69,0,0.0,0.0,0,0,0,0.0,2.0,1.0,0,0,0,0.0,0.0,0.095,0.553,0.0,0.0,1.0
7068,D,Dc,Vitik,Bologna,18.0,5.94,5.86,0,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.167,0.474,0.0,0.0,1.0
612,D,Dc,Bianchetti,Cremonese,27.0,5.72,5.69,0,0.0,0.0,0,0,0,1.0,4.0,0.0,0,0,0,0.0,0.037,0.148,0.711,0.0,0.0,1.0
7130,D,Dc,Folino,Cremonese,11.0,5.77,6.05,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.289,0.0,0.0,1.0
770,D,Ds;E,Pezzella Giu.,Cremonese,31.0,5.68,5.55,0,0.0,0.0,0,0,0,1.0,8.0,1.0,0,0,0,0.0,0.032,0.258,0.816,0.0,0.0,1.0
6495,D,Dc,Comuzzo,Fiorentina,24.0,5.75,5.75,1,0.0,0.0,0,0,0,0.0,2.0,0.0,1,0,0,0.0,0.0,0.083,0.632,0.0,0.0,1.0
6055,D,Dc,Thiaw,Milan,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256,D,Ds;Dc,Juan Jesus,Napoli,21.0,5.86,5.62,0,0.0,0.0,0,0,0,0.0,8.0,1.0,0,0,0,0.0,0.0,0.381,0.553,0.0,0.0,1.0
5481,D,Dd;Ds;E,Mazzocchi,Napoli,9.0,5.94,5.94,0,0.0,0.0,0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.111,0.0,0.237,0.0,0.0,1.0
7020,D,E,Salah-Eddine,Roma,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5851,D,Ds;E,Doig,Sassuolo,27.0,5.85,5.76,0,0.0,0.0,0,0,0,0.0,5.0,0.0,0,0,0,0.0,0.0,0.185,0.711,0.0,0.0,1.0
4385,D,Dd;E,Lazaro,Torino,30.0,5.7,5.7,0,0.0,0.0,0,0,0,2.0,4.0,0.0,0,0,0,0.0,0.067,0.133,0.789,0.0,0.0,1.0
6894,D,Dc,Unai Nunez,Verona,17.0,5.85,5.59,0,0.0,0.0,0,0,0,0.0,5.0,0.0,1,0,0,0.0,0.0,0.294,0.447,0.0,0.0,1.0
6992,D,B;Dd;E,Oyegoke,Verona,10.0,5.8,5.7,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.2,0.263,0.0,0.0,1.0
7212,D,Ds;Dc,Heggem,Bologna,25.0,5.84,5.8,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.658,0.0,0.0,1.0
7255,D,Dd;Ds;E,Britschgi,Parma,28.0,5.75,5.7,0,0.0,0.0,0,0,0,2.0,5.0,1.0,0,0,0,0.0,0.071,0.179,0.737,0.0,0.0,1.0
7268,D,Ds;Dc,Rodriguez Ju.,Cagliari,16.0,5.62,5.72,1,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.188,0.421,0.0,0.0,1.0
6665,D,Dd;Ds;E,Coulibaly W.,Sassuolo,18.0,5.69,5.64,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.111,0.474,0.0,0.0,1.0
4982,D,Dc,Erlic,Bologna,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
487,D,Dd;E,De Silvestri,Bologna,10.0,6.05,5.95,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.2,0.263,0.0,0.0,1.0
6231,D,Ds;E,Azzi,Cremonese,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6245,D,Dd;Dc,Vogliacco,Genoa,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
791,D,Dd;Ds;E,Sabelli,Genoa,13.0,5.81,5.65,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.342,0.0,0.0,1.0
322,D,Dc,De Vrij,Inter,8.0,6.12,6.06,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.125,0.211,0.0,0.0,1.0
2525,D,B;Dd;E,Darmian,Inter,5.0,6.0,6.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.132,0.0,0.0,1.0
6802,D,B;Dd;E,Savona,Juventus,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
327,D,Dd;Dc,Patric,Lazio,10.0,5.85,5.75,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.2,0.263,0.0,0.0,1.0
2263,D,Dd;E,Lazzari,Lazio,17.0,5.79,5.74,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.118,0.447,0.0,0.0,1.0
6809,D,Dc,Marianucci,Torino,11.0,5.73,5.73,0,0.0,0.0,0,0,0,1.0,2.0,0.0,0,0,0,0.0,0.091,0.182,0.289,0.0,0.0,1.0
5353,D,Dc,Balogh,Parma,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2745,D,B;Dd;E,Calabresi,Pisa,25.0,5.74,5.58,0,0.0,0.0,0,0,0,0.0,8.0,0.0,0,0,0,0.0,0.0,0.32,0.658,0.0,0.0,1.0
6533,D,Dc,Giannetti L.,Udinese,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6211,D,Ds;E,Zemura,Udinese,15.0,5.87,5.77,0,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.2,0.395,0.0,0.0,1.0
6957,D,Dc,Valentini N.,Verona,19.0,5.79,5.58,0,0.0,0.0,0,0,0,0.0,6.0,1.0,0,0,0,0.0,0.0,0.316,0.5,0.0,0.0,1.0
7253,D,Dc,Bella-Kotchap,Verona,18.0,5.83,5.75,0,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.167,0.474,0.0,0.0,1.0
5168,D,Ds;E,Tsimikas,Roma,13.0,5.73,5.69,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.077,0.342,0.0,0.0,1.0
7335,D,Dc,Zatterstrom,Genoa,2.0,6.0,6.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.053,0.0,0.0,1.0
6149,D,Ds;E,Carboni F.,Parma,2.0,6.0,6.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.053,0.0,0.0,1.0
7353,D,Dc,Pedro Felipe,Sassuolo,2.0,5.75,6.25,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.5,0.0,0.053,0.0,0.0,1.0
6444,D,Dc,Bonfanti,Pisa,9.0,5.61,5.56,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.111,0.237,0.0,0.0,1.0
2653,D,Ds;E,Lykogiannis,Bologna,8.0,5.62,5.56,0,0.0,0.0,0,0,0,1.0,3.0,0.0,0,0,0,0.0,0.125,0.375,0.211,0.0,0.0,1.0
5406,D,Dd;E,Di Pardo,Cagliari,1.0,5.5,5.5,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.026,0.0,0.0,1.0
6944,D,Ds;Dc,Jack,Como,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5860,D,Dc,Ravanelli,Cremonese,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4904,D,Dc,Marì,Fiorentina,10.0,5.45,5.3,0,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.3,0.263,0.0,0.0,1.0
5718,D,Dc,Viti,Fiorentina,6.0,5.58,5.33,0,0.0,0.0,0,0,0,0.0,1.0,1.0,0,0,0,0.0,0.0,0.167,0.158,0.0,0.0,1.0
7069,D,E,Fortini,Fiorentina,12.0,5.96,5.96,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.316,0.0,0.0,1.0
6977,D,Dc,Otoa,Genoa,10.0,5.6,5.35,0,0.0,0.0,0,0,0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.1,0.263,0.0,0.0,1.0
294,D,Dc,Rugani,Fiorentina,8.0,5.69,5.56,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.25,0.211,0.0,0.0,1.0
6632,D,Dc,Gaspar K.,Lecce,21.0,5.83,5.64,0,0.0,0.0,0,0,0,0.0,6.0,1.0,0,0,0,0.0,0.0,0.286,0.553,0.0,0.0,1.0
6883,D,Dc,Jean,Lecce,5.0,5.8,5.7,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.2,0.132,0.0,0.0,1.0
5273,D,Ds;E,Estupinan,Milan,14.0,5.64,5.71,1,0.0,0.0,0,0,0,1.0,5.0,1.0,0,0,0,0.0,0.071,0.357,0.368,0.0,0.0,1.0
6821,D,Dd;E,Hainaut,Parma,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6965,D,Ds;E,Lovik,Parma,6.0,5.58,5.58,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.158,0.0,0.0,1.0
6411,D,Dc,Mateus Lusuardi,Pisa,3.0,5.83,5.67,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.333,0.079,0.0,0.0,1.0
7141,D,Dd;Dc,Rus,Pisa,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4495,D,Dc,Kumbulla,Roma,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6189,D,Dd;E,Missori,Sassuolo,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,D,B;Ds;E,Masina,Torino,4.0,5.38,5.62,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.25,0.0,0.105,0.0,0.0,1.0
252,D,Ds;E,Biraghi,Torino,11.0,5.59,5.59,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.289,0.0,0.0,1.0
6925,D,Dc,Palma,Udinese,4.0,5.5,5.5,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.105,0.0,0.0,1.0
7011,D,Dc,Slotsager,Verona,6.0,5.75,5.75,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.158,0.0,0.0,1.0
7202,D,Dc,Ndiaye,Parma,11.0,5.59,5.36,0,0.0,0.0,0,0,0,0.0,3.0,1.0,0,0,0,0.0,0.0,0.273,0.289,0.0,0.0,1.0
6537,D,Dd;Dc,Goglichidze,Udinese,6.0,5.75,5.58,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.333,0.158,0.0,0.0,1.0
7222,D,Dd;Ds;E,Cham,Verona,3.0,5.17,5.17,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.079,0.0,0.0,1.0
7260,D,Dc,Ziolkowski,Roma,9.0,5.94,5.78,0,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.333,0.237,0.0,0.0,1.0
5156,D,Ds;E,Nkounkou,Torino,8.0,5.81,5.81,0,0.0,0.0,0,0,0,1.0,3.0,0.0,0,0,0,0.0,0.125,0.375,0.211,0.0,0.0,1.0
7312,D,Ds;E,Arizala,Udinese,5.0,5.8,5.8,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.132,0.0,0.0,1.0
7326,D,Dd;Dc,Helland,Bologna,6.0,5.5,5.33,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.333,0.158,0.0,0.0,1.0
2006,D,B;Dd;E,Lirola,Verona,5.0,5.7,5.6,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.2,0.132,0.0,0.0,1.0
7336,D,Dc,Tchoca,Torino,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7356,D,Dc,Mlacic,Udinese,3.0,5.83,5.67,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.667,0.079,0.0,0.0,1.0
7377,D,Ds;E,Balbo,Fiorentina,4.0,5.75,5.75,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.105,0.0,0.0,1.0
5498,D,Dc,Casale,Bologna,10.0,5.65,5.65,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.263,0.0,0.0,1.0
6551,D,Dc,Ilic M.,Bologna,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6464,D,Dc,Wieteska,Cagliari,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6636,D,Ds;Dc,Veroli,Cagliari,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
418,D,Dc,Goldaniga,Como,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1891,D,Dd;Dc,Ceccherini,Cremonese,8.0,5.56,5.5,0,0.0,0.0,0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.125,0.125,0.211,0.0,0.0,1.0
5891,D,Ds;E,Quagliata,Cremonese,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2847,D,Dd;Ds;E,Sernicola,Cremonese,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6803,D,Ds;E,Rouhi,Juventus,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5899,D,Dc,Gigot,Lazio,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140,D,Dd;Ds;E,Hysaj,Lazio,2.0,5.5,5.5,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.053,0.0,0.0,1.0
7164,D,Dd;Dc,Perez M.,Lecce,1.0,5.0,5.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.026,0.0,0.0,1.0
7136,D,Dd;Dc,Kouassi,Lecce,4.0,5.5,5.5,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.105,0.0,0.0,1.0
7182,D,Ds;E,Ndaba,Lecce,9.0,5.5,5.5,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.237,0.0,0.0,1.0
7140,D,Dc,Coppola F.,Pisa,5.0,5.1,4.9,0,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.6,0.132,0.0,0.0,1.0
7170,D,Dc,Mbambi,Pisa,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7142,D,Dd;E,Esteves T.,Pisa,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6885,D,Dd;E,Abdulhamid,Roma,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7154,D,Dc,Odenthal,Sassuolo,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2279,D,Dc,Romagna,Sassuolo,5.0,5.7,5.7,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.132,0.0,0.0,1.0
6431,D,Dd;E,Paz Y.,Sassuolo,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
